ID,Text,Translation
4985,Posthuman,新新人类
4986,Had a Colonist with 2 Rare traits,拥有一个有2个稀有特质的殖民者
4987,Have a Colonist with 2 Rare traits,拥有一个有2个稀有特质的殖民者
4988,The Watney Challenge,沃特尼挑战
4989,Passed the Colony Approval stage with a single Founder,以单一建立者通过殖民地批准阶段
4990,Pass the Colony Approval stage with a single Founder,以单一建立者通过殖民地批准阶段
4991,S.P.E.C.I.A.L.,
4992,Had a Colonist with 5 Perks,有一位拥有5个特性的人
4993,Have a Colonist with 5 Perks,有一位拥有5个特性的人
4994,The New Wonders of the World,世界新奇迹
7700,Constructed 5 different Wonders in a single playthrough,单局游戏中建造5座不同的奇观
4995,Construct 5 different Wonders in a single playthrough,单局游戏中建造5座不同的奇观
4996,The Positronic Man,正子人
4997,Had a Biorobot Colonist,拥有一个生化机器人殖民者
4998,Have a Biorobot Colonist,拥有一个生化机器人殖民者
4999,Do Androids Dream of Electric Sheep?,仿生人会梦见电子羊吗？
5000,Had a Dome populated by at least 50 Biorobot Colonists,有一个穹顶拥有至少50个生化机器人殖民者
5001,Have a Dome populated by at least 50 Biorobot Colonists,有一个穹顶拥有至少50个生化机器人殖民者
5002,Immortality of a Kind,物种的永恒
5003,Had a citizen that was reconstructed by Project Phoenix,有一位殖民者通过凤凰计划重建
5004,Have a citizen that was reconstructed by Project Phoenix,有一位殖民者通过凤凰计划重建
5144,Alleys,大巷
5008,Arcologies,密集建筑
5108,Art Workshop,艺术工坊
5109,Art Workshops,艺术工坊
5110,A place to create and enjoy authentic Martian works of art. Consumes Polymers on each visit.,一个创造和享受真实的火星艺术作品的地方。每次访问都要消耗聚合物。
5010,Artificial Sun,人造太阳
5011,Artificial Suns,人造太阳
5012,This marvel of Martian engineering produces colossal amounts of Power. It provides light for nearby solar panels during the night in addition to heating the surrounding area. Consumes vast amounts of Water on startup.,这个火星工程的奇迹产生巨大的能量。它为附近的太阳能板提供照明，还能加热周围的区域。在启动时需要消耗大量水。
5014,Atomic Accumulators,原子蓄电池
5015,"Stores Power. High capacity and max output, but charges slowly.",储存能量。高容量，大输出，但是充电缓慢。
5017,Basic Dome,基础穹顶
5018,Basic Domes,基础穹顶
5019,A small Dome suitable for the early days of the Colony.,一个适合早期殖民地的小型穹顶。
5022,Casino Complex,赌场复合体
5023,Casino Complexes,赌场复合体
5024,"A place of luxurious entertainment and questionable morals, helping to bring out the best of humanity.",这是一个充满奢侈娱乐和道德问题的场所，帮助我们发掘出人性的精华。
5035,<concrete(Stored_Concrete)>,
5036,Concrete Depot,混凝土仓库
5037,Concrete Depots,混凝土仓库
5038,Stores <concrete(max_storage_per_resource)>. Excess resources will be delivered automatically to other depots within Drone range.,储存<concrete(max_storage_per_resource)>。多余的资源将自动移交机器人工作范围内的其他仓库。
7666,"+<upgrade1_mul_value_1>% Production as long as the building is supplied with Fuel. If not supplied with Fuel, the building will continue to operate but will lose the bonus.",当这个建筑有燃料供应时 +<upgrade1_mul_value_1>% 产出。如果没有燃料供应，建筑继续运行，但会失去加成。
5031,+<upgrade3_mul_value_1>% Production.,+<upgrade3_mul_value_1>% 产出。
5033,Concrete Extractors,混凝土采集器
5039,Cube Depot,立方体仓库
5040,Cube Depots,立方体仓库
5041,A safe place to store Black Cubes.,一个能安全存放黑色立方的地点。
6984,Defensive Turret,防御炮塔
6985,Defensive Turrets,防御炮塔
6986,A laser-targeting defense structure. Protect nearby buildings from meteors. Can attack enemy vehicles at extreme range.,一个激光瞄准防御设施。保护附近的建筑不受陨石的伤害。可在极限范围内攻击敌方载具。
5042,Diner,餐厅
5043,Diners,餐厅
5044,Serves the finest dishes on Mars. Now featuring non-plastic tableware.,提供火星上最好的菜肴。现在提供非塑料制成的餐具。
5045,Drone Assembler,机器人装配厂
5046,Drone Assemblers,机器人装配厂
5047,Produces Drones Prefabs which can then be used to order new drones in Drone Hubs multiplying the obedient workforce of the Colony. Probably not a threat to humans.,生产机器人预制件，用来在机器人中心组装新的机器人，这将会使该殖民地里顺从的劳动力成倍增加。可能对人类没有威胁。
4478,<description><newline><newline>Current status: <DronesStatusText><newline>Drones<right><drone(DronesCount)>,<description><newline><newline>当前状态：<DronesStatusText><newline>机器人<right><drone(DronesCount)>
4479,<DronesCount><icon_Drone_small>,
5048,Drone Hubs,机器人中心
5050,<wasterock(Stored_WasteRock)>,
5051,Dumping Site,倾倒点
5052,Dumping Sites,倾倒点
5053,Stores <wasterock(max_amount_WasteRock)>. Waste Rock is produced as side product of different mining activities.,储存<wasterock(max_amount_WasteRock)>。废石是各种采矿作业的副产物。
5061,<electronics(Stored_Electronics)>,
5062,Electronics Depot,电子产品仓库
5063,Electronics Depots,电子产品仓库
5064,Stores <electronics(max_storage_per_resource)>. Excess resources will be delivered automatically to other depots within Drone range.,储存<electronics(max_storage_per_resource)>。多余的资源将自动移交机器人工作范围内的其他仓库。
7667,+<upgrade1_mul_value_1>% Production.,+<upgrade1_mul_value_1>% 产出。
5059,Electronics Factories,电子产品工厂
5065,Electronics Store,电子产品商店
5066,Electronics Stores,电子产品商店
5067,Buy the latest and greatest gadgets Mars has to offer! Consumes Electronics on each visit.,购买火星上最新最好的小玩意！每次访问都要消耗电子产品。
8044,Decreases Workplaces by <abs(upgrade1_add_value_1)>.,减少工作场所<abs(upgrade1_add_value_1)>。
4812,Farm,农场
5070,<food(Stored_Food)>,
5071,Food Depot,食品仓库
5072,Food Depots,食品仓库
5073,Stores <food(max_storage_per_resource)>. Excess resources will be delivered automatically to other depots within Drone range.,储存<food(max_storage_per_resource)>。多余的资源将自动移交机器人工作范围内的其他仓库。
5114,Fountain,喷泉
5115,Fountains,喷泉
5077,<fuel(Stored_Fuel)>,
5078,Fuel Depot,燃料仓库
5079,Fuel Depots,燃料仓库
5080,Stores <fuel(max_storage_per_resource)>. Excess resources will be delivered automatically to other depots within Drone range.,储存<fuel(max_storage_per_resource)>。多余的资源将自动移交机器人工作范围内的其他仓库。
5029,+<upgrade1_mul_value_1>% Production; +<power(upgrade1_add_value_2)> Consumption.,+<upgrade1_mul_value_1>% 产出； +<power(upgrade1_add_value_2)> 消耗。
5075,Fuel Refineries,燃料提炼厂
5082,+<upgrade1_mul_value_1>% Production; +<upgrade1_mul_value_2>% Oxygen Consumption.,+<upgrade1_mul_value_1>% 产出； +<upgrade1_mul_value_2>% 耗氧量。
5083,Fungal Farm,真菌农场
5084,Fungal Farms,真菌农场
5085,Produces Food.,生产食品
5086,Autoregulator,自动调节器
5087,Reduces Workplaces by <abs(upgrade1_add_value_1)>.,减少工作场所<abs(upgrade1_add_value_1)>。
5089,This building no longer requires Workers and operates at <upgrade2_add_value_2> Performance.,这个建筑不再需要员工，并以<upgrade2_add_value_2>效绩运作。
5090,Fusion Reactor,聚变反应堆
5091,Fusion Reactors,聚变反应堆
5092,Generates significant amounts of Power but requires Workers from a nearby Dome.,生产大量电力，但需要附近穹顶的员工来操作。
5149,Garden,花园
5150,Gardens,聚变反应堆
5093,Geoscape Dome,超巨型穹顶
5094,Geoscape Domes,超巨型穹顶
5095,"A slice of Earth on Mars, this Dome increases the Comfort of all Residences within. It also increases the Sanity of its inhabitants every Sol.",火星上的一片地球，这个穹顶增加内部所有住宅的舒适度。还能每天增加内部居民的精神值。
5021,This building no longer requires Workers and operates at <upgrade1_add_value_2> Performance.,这个建筑不再需要员工，并以<upgrade1_add_value_2>效绩运作。
5096,Grocer,食品商店
5097,Grocers,食品商店
5098,Distributes hot meals and fresh produce.,分发热餐和新鲜农产品。
5100,Decreases Workplaces by <abs(upgrade1_add_value_1)>.,减少工作场所<abs(upgrade1_add_value_1)>。
5101,Hydroponic Farm,水培农场
5102,Hydroponic Farms,水培农场
5069,Produces Food. Consumes Water depending on crop type.,生产食物。耗水量取决于作物种类。
8045,Improves Service Comfort. Colonists can visit for Relaxation.,提高服务的舒适度。殖民者可以访问来放松。
5105,Infirmary,医务室
5106,Infirmaries,医务室
5107,"Visitors will recover Health and Sanity as long as they are not starving, dehydrated, freezing or suffocating. A Dome with a Medical Building has lower minimum Comfort requirement for births.",只要不处于饥饿、脱水、冰冻或窒息状态，访客就能恢复生命值和精神值。一个有医疗建筑的穹顶降低了生育的最低舒适度要求。
5111,Lake,湖泊
5112,Lakes,湖泊
5113,A large lake with refreshingly cool water.,一个有清凉的湖水的大湖。
5117,Large Monument,大型纪念碑
5118,Large Monuments,大型纪念碑
5119,A decorative monument created from the mysterious Black Cubes. Definitely not a place of worship.,一个由神秘的黑色立方组成的装饰纪念碑。绝对不是一个祭拜的地方。
5120,Large Solar Panel,大型太阳能板
5121,Generates Power during daytime. Its effectiveness is decreased by dust accumulation and during Dust Storms. Protected from dust while turned off.,在白天发电。它的效率会由于灰尘积累和沙尘暴减少。关闭时可以防尘。
4813,MDS Laser,MDS激光
5123,MDS Lasers,MDS激光
5124,Destroys any falling meteors in its range. Has a short cooldown between shots.,摧毁任何坠落的陨石。在射击之间有一个短暂的冷却时间。
5127,MOXIE,制氧机
5128,MOXIEs,制氧机
5129,Produces Oxygen. No production during Dust Storms.,产生氧气。在沙尘暴期间没有产出。
5130,"MOXIE instruments, which employ MOXIE (short for Mars Oxygen In situ resource utilization Experiment) technology, produce Oxygen from the rich amounts of carbon dioxide in the Martian atmosphere.

<center><image UI/Common/rollover_line.tga 2000> <left>

Developed in the 20th century but first tested on a rover mission to Mars in the early 20s of the 21st century, that once experimental technology now forms the backbone of life support in our first Colony on an alien world.

These instruments require nothing but power and regular maintenance and, of course, a connection to the lifeline of our Colony.","制氧设施，采用MOXIE（火星氧气就地资源利用试验的缩写）技术，利用火星大气中大量的二氧化碳生产氧气。

<center><image UI/Common/rollover_line.tga 2000> <left>

发展于20世纪，但21世纪20年代早期才在一个火星探测任务中首次测试，在我们的第一个在外星殖民地上，这项实验技术成为了生命的支柱。

这些设备只需要能量和定期维护，当然，还要与我们殖民地的生命线连接。"
5133,<machineparts(Stored_MachineParts)>,
5134,Machine Parts Depot,机械部件仓库
5135,Machine Parts Depots,机械部件仓库
5136,Stores <machineparts(max_storage_per_resource)>. Excess resources will be delivered automatically to other depots within Drone range.,储存<machineparts(max_storage_per_resource)>。多余的资源将自动移交机器人工作范围内的其他仓库。
7668,+<upgrade1_mul_value_1>% Production.,+<upgrade1_mul_value_1>% 产出。
5058,+<upgrade3_mul_value_1>% Production; +<power(upgrade3_add_value_2)> Consumption.,+<upgrade3_mul_value_1>% 产出； +<power(upgrade3_add_value_2)> 消耗。
5131,Machine Parts Factories,机械部件工厂
5137,Martian University,火星大学
5138,Martian Universities,火星大学
5139,Trains Specialists using modern remote learning techniques.,利用现代远程学习技术培训专家。
5140,Holographic Scanner,全息扫描器
5141,Increases Birth Rate in the Dome.,增加穹顶内的出生率。
5104,Improves Service Comfort. Colonists can visit for Relaxation,提高服务的舒适度。殖民者可以访问来放松
5142,Medical Centers,医疗中心
5146,Medium Dome,中型穹顶
5147,Medium Domes,中型穹顶
5148,A medium-sized Dome design.,一个中型的穹顶设计。
5152,Mega Dome,巨型穹顶
5153,Mega Domes,巨型穹顶
5154,The most advanced and spacious Dome design.,最先进、最宽敞的穹顶设计。
5155,Mega Monument,巨型纪念碑
5156,Mega Monuments,巨型纪念碑
5157,A gigantic structure made of Black Cubes.,一个用黑色立方制成的巨大结构。
5161,<metals(Stored_Metals)>,
5162,Metals Depot,金属仓库
5163,Metals Depots,金属仓库
5164,Stores <metals(max_storage_per_resource)>. Excess resources will be delivered automatically to other depots within Drone range.,储存<metals(max_storage_per_resource)>。多余的资源将自动移交机器人工作范围内的其他仓库。
7669,"+<upgrade1_mul_value_1>% Production as long as the building is supplied with Fuel. If not supplied with Fuel, the building will continue to operate but will lose the bonus.",当这个建筑有燃料供应时 +<upgrade1_mul_value_1>% 产出。如果没有燃料供应，建筑继续运行，但会失去加成。
5158,+<upgrade3_mul_value_1>% Production.,+<upgrade3_mul_value_1>% 产出。
5159,Metals Extractors,金属采集器
1182,Mirror Sphere,镜面球体
5165,Mirror Spheres,镜面球体
5166,A reflective sphere of unknown composition.,一个成分未知的反射球体。
5167,Mohole Mine,莫霍矿井
5168,Mohole Mines,莫霍矿井
1075,"Mining deep into the crust of Mars, the Mohole Mine produces Metals, Rare Metals and Waste Rock, while heating the surrounding area.","在火星的地壳深处，莫霍矿井开采金属、稀有金属和废石，同时加热周围地区。"
5170,Hygroscopic Coating,吸湿涂层
5126,+<upgrade1_mul_value_1>% Production.,+<upgrade1_mul_value_1>% 产出。
5172,+<upgrade2_mul_value_1>% Production.,+<upgrade2_mul_value_1>% 产出。
5173,Moisture Vaporators,水分蒸馏器
5175,"Moisture Vaporators provide a limitless, albeit slower and energy consuming, supply of water once water deposits are no longer a viable option. 

<center><image UI/Common/rollover_line.tga 2000> <left>

Moisture Vaporators are based on WAVAR tech (Water-Vapor Adsorption Reactor), a process that extracts water directly from the Martian atmosphere by alternately blowing air over a zeolite adsorption bed and heating the bed to extract the absorbed water. While the water output is less than that of the Water Extractor, there is no end to the amount of water it can generate, and its mechanical simplicity means Water Vaporators can be deployed anywhere on the Martian surface.","一旦地下水沉积层不再是一个可行的选择，水分蒸馏器能提供无限的淡水供应，尽管其速度较慢且消耗能源。

<center><image UI/Common/rollover_line.tga 2000> <left>

水分蒸馏器基于WAVAR技术（水蒸气吸附反应），通过交替地在沸石吸附床上鼓风和加热吸附床，可以直接从火星大气中提取水分。虽然水量输出比汲水器少，但它能产生的水的总量是无止境的，而且机械的简单性意味着可以在火星表面的任何地方部署水分蒸馏器。"
8111,"<resource(Stored_MysteryResource, MysteryResource)>",
8112,Mystery Depot,神秘仓库
8113,It's very mysterious.,非常神秘。
5176,"+<upgrade1_mul_value_2>% Performance, +<power(upgrade1_add_value_1)> Consumption.",+<upgrade1_mul_value_2>% 效绩， +<power(upgrade1_add_value_1)> 消耗。
5177,Network Nodes,网络节点
5179,Nursery,托儿所
